time2	OAPM10	OAPM2.5	OAPM1
3/23/2021 10:27:18 AM	31.7	21.6	16.6
3/23/2021 10:28:18 AM	33.6	20.5	16
3/23/2021 10:29:18 AM	35.6	20.8	16.2
3/23/2021 10:30:18 AM	34.1	21	16.5
3/23/2021 10:31:18 AM	30.7	20.7	16.2
3/23/2021 10:32:18 AM	33.9	22.6	16.8
3/23/2021 10:33:18 AM	34.7	20.4	16.5
3/23/2021 10:34:18 AM	33.6	20.4	16.3
3/23/2021 10:35:18 AM	33	20.4	16
3/23/2021 10:36:18 AM	33.8	21.8	16.5
3/23/2021 10:37:18 AM	30	20.5	15.8
3/23/2021 10:38:18 AM	33.6	21.2	15.7
3/23/2021 10:39:18 AM	32.9	20.6	16
3/23/2021 10:40:18 AM	34.4	20.7	16
3/23/2021 10:41:18 AM	36.9	22.3	16.5
3/23/2021 10:42:18 AM	36.2	21.7	16.1
3/23/2021 10:43:18 AM	33.8	20.9	15.8
3/23/2021 10:44:18 AM	33.9	21.6	16.2
3/23/2021 10:45:18 AM	32.2	21.5	16.3
3/23/2021 10:46:18 AM	35.8	22.4	16.4
3/23/2021 10:47:18 AM	36.9	21.9	16.2
3/23/2021 10:48:18 AM	36.7	21.9	16.3
3/23/2021 10:49:18 AM	34.4	20.7	15.9
3/23/2021 10:50:18 AM	34.2	21.1	16.3
3/23/2021 10:51:18 AM	32.3	21.9	16.2
3/23/2021 10:52:18 AM	36.9	21	16.3
3/23/2021 10:53:18 AM	31.4	20.1	16.1
3/23/2021 10:54:18 AM	36.8	20.9	16
3/23/2021 10:55:18 AM	40.1	21.9	16.1
3/23/2021 10:56:18 AM	34.2	21.6	16.5
3/23/2021 10:57:18 AM	34	20.2	15.7
3/23/2021 10:58:18 AM	35.3	20.3	16.2
3/23/2021 10:59:18 AM	36.2	20.2	15.9
3/23/2021 11:00:18 AM	36.4	20.9	16.1
3/23/2021 11:01:18 AM	34.2	20.6	15.9
3/23/2021 11:02:18 AM	34.6	21.4	16.2
3/23/2021 11:03:18 AM	35.9	22.3	16.5
3/23/2021 11:04:18 AM	31.2	21	15.9
3/23/2021 11:05:18 AM	31.6	20.8	16
3/23/2021 11:06:18 AM	35.6	20.9	16
3/23/2021 11:07:18 AM	30.4	21.1	16
3/23/2021 11:08:18 AM	35.6	21	16
3/23/2021 11:09:18 AM	35.3	20.3	16.1
3/23/2021 11:10:18 AM	36.6	21.2	16.2
3/23/2021 11:11:18 AM	33.3	21.4	16.4
3/23/2021 11:12:18 AM	33.2	20.7	16.1
3/23/2021 11:13:18 AM	30.7	19.5	15.4
3/23/2021 11:14:18 AM	38.5	20.8	16
3/23/2021 11:15:18 AM	35.8	20	16
3/23/2021 11:16:18 AM	32	20.1	15.9
3/23/2021 11:17:18 AM	39.2	21.5	16.1
3/23/2021 11:18:18 AM	40.1	21.9	16.4
3/23/2021 11:19:18 AM	36.1	20.8	15.7
3/23/2021 11:20:18 AM	35.4	22	16.8
3/23/2021 11:21:18 AM	36.7	20.9	16.2
3/23/2021 11:22:18 AM	36.2	22.5	16.6
3/23/2021 11:23:18 AM	40.7	21.5	16.5
3/23/2021 11:24:18 AM	40.4	21.9	16.6
3/23/2021 11:25:18 AM	40.7	23.1	16.8
3/23/2021 11:26:18 AM	35.7	19.9	15.9
3/23/2021 11:27:18 AM	35.3	21.3	16.1
3/23/2021 11:28:18 AM	35.4	21.4	16.1
3/23/2021 11:29:18 AM	34.3	22.7	16.9
3/23/2021 11:30:18 AM	36.6	23.7	17
3/23/2021 11:31:18 AM	36.5	22.6	16.9
3/23/2021 11:32:18 AM	42.3	22	16.5
3/23/2021 11:33:18 AM	33.9	20.7	16.6
3/23/2021 11:34:18 AM	38.4	23.1	16.9
3/23/2021 11:35:18 AM	37	22.2	16.9
3/23/2021 11:36:18 AM	38.3	22.2	17
3/23/2021 11:37:18 AM	35.8	22.4	17
3/23/2021 11:38:18 AM	37.4	21.7	16.6
3/23/2021 11:39:18 AM	37.8	21.8	16.7
3/23/2021 11:40:18 AM	36.8	21.4	16.7
3/23/2021 11:41:18 AM	38.4	22.2	16.5
3/23/2021 11:42:18 AM	34.7	20.5	16.1
3/23/2021 11:43:18 AM	37.6	21.4	16.3
3/23/2021 11:44:18 AM	36.6	21	16.2
3/23/2021 11:45:18 AM	37.5	22	16.5
3/23/2021 11:46:18 AM	37.8	23.1	16.8
3/23/2021 11:47:18 AM	41.3	22.4	16.8
3/23/2021 11:48:18 AM	41.6	21.8	16.8
3/23/2021 11:49:18 AM	36.7	21.6	16.5
3/23/2021 11:50:18 AM	41.3	20.8	16.8
3/23/2021 11:51:18 AM	37.7	20.8	16.6
3/23/2021 11:52:18 AM	34.7	21.9	16.2
3/23/2021 11:53:18 AM	38	21.9	16.5
3/23/2021 11:54:18 AM	35.6	21.2	15.2
3/23/2021 11:55:18 AM	42.8	21.9	16.2
3/23/2021 11:56:18 AM	39.6	21.8	15.9
3/23/2021 11:57:18 AM	41.8	22.8	16.2
3/23/2021 11:58:18 AM	37.3	21.3	15.4
3/23/2021 11:59:18 AM	34.6	20.4	15.4
3/23/2021 12:00:18 PM	36	20.9	15.6
3/23/2021 12:01:18 PM	40	21.8	15.9
3/23/2021 12:02:18 PM	38.7	21.8	16.8
3/23/2021 12:03:18 PM	41.2	22	16.8
3/23/2021 12:04:18 PM	36.6	22.1	16.8
3/23/2021 12:05:18 PM	38.9	21.2	16
3/23/2021 12:06:18 PM	40	20.8	16.1
3/23/2021 12:07:18 PM	36.3	20.8	15.8
3/23/2021 12:08:18 PM	39	22.2	16.3
3/23/2021 12:09:18 PM	40.7	22.2	15.9
3/23/2021 12:10:18 PM	38.7	21.6	15.8
3/23/2021 12:11:18 PM	35.9	21.1	15.5
3/23/2021 12:12:18 PM	37.8	19.7	15.3
3/23/2021 12:13:18 PM	40.6	20.1	15.2
3/23/2021 12:14:18 PM	35.5	21.7	15.8
3/23/2021 12:15:18 PM	36.9	20.4	15.2
3/23/2021 12:16:18 PM	38.3	20.6	15.6
3/23/2021 12:17:18 PM	37.1	20.3	15.3
3/23/2021 12:18:18 PM	39.8	21.8	16.2
3/23/2021 12:19:18 PM	37.3	21.4	15.1
3/23/2021 12:20:18 PM	38.8	21.4	15.8
3/23/2021 12:21:18 PM	34.8	20.9	15.7
3/23/2021 12:22:18 PM	38.7	20.4	15
3/23/2021 12:23:18 PM	37.4	20.9	15.2
3/23/2021 12:24:18 PM	40.3	20.8	14.9
3/23/2021 12:25:18 PM	40.7	20.5	15.1
3/23/2021 12:26:18 PM	38.5	21	15.2
3/23/2021 12:27:18 PM	43	20.5	15.9
3/23/2021 12:28:18 PM	42.3	21	16.3
3/23/2021 12:29:18 PM	35.5	21.8	16.4
3/23/2021 12:30:18 PM	36.5	21.2	16.2
3/23/2021 12:31:18 PM	34.9	20.8	16.3
3/23/2021 12:32:18 PM	43.9	24.5	17.2
3/23/2021 12:33:18 PM	37.4	20.7	16.3
3/23/2021 12:34:18 PM	39.1	22.3	17
3/23/2021 12:35:18 PM	35.9	21.9	16.6
3/23/2021 12:36:18 PM	39.7	22	16.4
3/23/2021 12:37:18 PM	37.7	21.9	16.7
3/23/2021 12:38:18 PM	35.9	21.3	16.6
3/23/2021 12:39:18 PM	36.7	22	16.5
3/23/2021 12:40:18 PM	41.8	22.6	17
3/23/2021 12:41:18 PM	34	21.2	16.9
3/23/2021 12:42:18 PM	39.1	21.8	16.4
3/23/2021 12:43:18 PM	38.1	21.8	16.9
3/23/2021 12:44:18 PM	37.6	22.1	16.4
3/23/2021 12:45:18 PM	36.4	22.3	17.1
3/23/2021 12:46:18 PM	36.5	21.8	16.9
3/23/2021 12:47:18 PM	39.9	22.7	17.4
3/23/2021 12:48:18 PM	35.9	23.3	16.8
3/23/2021 12:49:18 PM	38	23.3	17.8
3/23/2021 12:50:18 PM	33.9	22.7	17
3/23/2021 12:51:18 PM	41.4	21.7	16.9
3/23/2021 12:52:18 PM	38	22.5	17.2
3/23/2021 12:53:18 PM	38.5	23.4	17.7
3/23/2021 12:54:18 PM	38.8	20.3	16.7
3/23/2021 12:55:18 PM	35.9	21.4	16.5
3/23/2021 12:56:18 PM	31.3	19.9	16
3/23/2021 12:57:18 PM	38.5	20.5	16.3
3/23/2021 12:58:18 PM	37.2	23.5	17.2
3/23/2021 12:59:18 PM	37.6	22.1	16.9
3/23/2021 1:00:18 PM	39.3	23	18.3
3/23/2021 1:01:18 PM	37.2	23	17.8
3/23/2021 1:02:18 PM	35.3	20.3	16.1
3/23/2021 1:03:18 PM	37.1	20.4	16
3/23/2021 1:04:18 PM	38.6	20.9	16
3/23/2021 1:05:18 PM	39.1	21.6	16.3
3/23/2021 1:06:18 PM	40.2	22.2	16.5
3/23/2021 1:07:18 PM	37.7	20.7	15.8
3/23/2021 1:08:18 PM	36.1	21	15.7
3/23/2021 1:09:18 PM	35.8	20.9	15.8
3/23/2021 1:10:18 PM	36.4	21.9	16.1
3/23/2021 1:11:18 PM	41.8	21.2	15.9
3/23/2021 1:12:18 PM	36.8	19.9	15.7
3/23/2021 1:13:18 PM	32.4	18.6	14.8
3/23/2021 1:14:18 PM	31.6	19.8	15
3/23/2021 1:15:18 PM	35.2	20.5	15.1
3/23/2021 1:16:18 PM	37.1	20.1	15.1
3/23/2021 1:17:18 PM	37.4	19.8	14.8
3/23/2021 1:18:18 PM	35.1	20.4	14.9
3/23/2021 1:19:18 PM	33.2	19.6	15
3/23/2021 1:20:18 PM	39.1	19.8	14.7
3/23/2021 1:21:18 PM	38.1	20.2	14.8
3/23/2021 1:22:18 PM	36.3	20.3	14.8
3/23/2021 1:23:18 PM	30.3	18.9	14.6
3/23/2021 1:24:18 PM	37.4	20.8	14.9
3/23/2021 1:25:18 PM	35.8	19.7	14.7
3/23/2021 1:26:18 PM	35.3	19.4	14.6
3/23/2021 1:27:18 PM	33.1	18.8	14.4
3/23/2021 1:28:18 PM	36.9	20.8	15.2
3/23/2021 1:29:18 PM	33.4	19.3	14.6
3/23/2021 1:30:18 PM	34.6	19.3	14
3/23/2021 1:31:18 PM	34.2	19.5	14.4
3/23/2021 1:32:18 PM	33.8	18.4	14.2
3/23/2021 1:33:18 PM	37	18.2	13.8
3/23/2021 1:34:18 PM	39.7	18.1	13.7
3/23/2021 1:35:18 PM	28.6	17.5	13.2
3/23/2021 1:36:18 PM	31.7	18.2	13.5
3/23/2021 1:37:18 PM	36.5	19.1	13.8
3/23/2021 1:38:18 PM	38.5	20.6	14.4
3/23/2021 1:39:18 PM	35.8	18.9	14
3/23/2021 1:40:18 PM	34.3	17.8	13.4
3/23/2021 1:41:18 PM	34.1	19	13.3
3/23/2021 1:42:18 PM	34.3	19.9	13.5
3/23/2021 1:43:18 PM	37.6	17.9	13.4
3/23/2021 1:44:18 PM	37.1	18.9	13.5
3/23/2021 1:45:18 PM	40.1	19.9	14.2
3/23/2021 1:46:18 PM	31.9	17.6	13.4
3/23/2021 1:47:18 PM	32.7	17.7	13.5
3/23/2021 1:48:18 PM	37.6	17.7	13.7
3/23/2021 1:49:18 PM	35.5	18.6	13.5
3/23/2021 1:50:18 PM	35.6	19.3	13.9
3/23/2021 1:51:18 PM	30.6	16.8	12.8
3/23/2021 1:52:18 PM	34.4	19.3	13.8
3/23/2021 1:53:18 PM	32.7	18.3	13.7
3/23/2021 1:54:18 PM	30.8	17.8	13.6
3/23/2021 1:55:18 PM	31.5	18	13.3
3/23/2021 1:56:18 PM	35.9	18.9	13.4
3/23/2021 1:57:18 PM	34.7	19.4	13.9
3/23/2021 1:58:18 PM	36.4	19.5	14
3/23/2021 1:59:18 PM	34.5	17.6	12.9
3/23/2021 2:00:18 PM	37.2	17.5	13.1
3/23/2021 2:01:18 PM	35.5	17.5	13.1
3/23/2021 2:02:18 PM	31.6	17.9	13.6
3/23/2021 2:03:18 PM	31.1	16	13
3/23/2021 2:04:18 PM	28.7	17.7	13
3/23/2021 2:05:18 PM	29.3	17.4	13.1
3/23/2021 2:06:18 PM	27.3	17	12.8
3/23/2021 2:07:18 PM	31.1	17.3	12.8
3/23/2021 2:08:18 PM	32.9	17.6	12.9
3/23/2021 2:09:18 PM	30.8	16.6	13.1
3/23/2021 2:10:18 PM	33.4	17.8	13.6
3/23/2021 2:11:18 PM	34.2	17.8	13.4
3/23/2021 2:12:18 PM	37.8	18.1	13
3/23/2021 2:13:18 PM	39.1	17.9	13.4
3/23/2021 2:14:18 PM	34.1	17.7	13.3
3/23/2021 2:15:18 PM	34.7	19.1	14
3/23/2021 2:16:18 PM	32.8	16.4	13.1
3/23/2021 2:17:18 PM	32.9	17.1	13.2
3/23/2021 2:18:18 PM	29.5	17.3	13.3
3/23/2021 2:19:18 PM	33.2	18.5	13.7
3/23/2021 2:20:18 PM	31.6	17.7	12.9
3/23/2021 2:21:18 PM	31.2	17.1	12.9
3/23/2021 2:22:18 PM	31.5	17.9	13
3/23/2021 2:23:18 PM	26.5	16.6	12.8
3/23/2021 2:24:18 PM	31.8	17	12.9
3/23/2021 2:25:18 PM	32	17.1	13.3
3/23/2021 2:26:18 PM	34.1	18.2	13.4
3/23/2021 2:27:18 PM	31.7	19.4	14.7
3/23/2021 2:28:18 PM	35.4	17.9	13.3
3/23/2021 2:29:18 PM	38.5	19.7	14.8
3/23/2021 2:30:18 PM	32.7	18	14.5
3/23/2021 2:31:18 PM	34.2	19.3	14.8
3/23/2021 2:32:18 PM	32.4	18.9	13.7
3/23/2021 2:33:18 PM	30.7	17.5	13.6
3/23/2021 2:34:18 PM	37.6	19.6	14
3/23/2021 2:35:18 PM	29.4	17.3	13.4
3/23/2021 2:36:18 PM	30.4	18.5	13.3
3/23/2021 2:37:18 PM	32.9	18.9	13.8
3/23/2021 2:38:18 PM	35.2	18.2	14
3/23/2021 2:39:18 PM	29.3	17.7	13.3
3/23/2021 2:40:18 PM	36.7	18.9	14.2
3/23/2021 2:41:18 PM	33.5	16.9	13.5
3/23/2021 2:42:18 PM	30.5	17.8	13.6
3/23/2021 2:43:18 PM	31.8	18.7	13.2
3/23/2021 2:44:18 PM	32.9	17.6	13.6
3/23/2021 2:45:18 PM	35.4	18.9	13.8
3/23/2021 2:46:18 PM	35.1	19.8	14.9
3/23/2021 2:47:18 PM	37.2	19.7	14.1
3/23/2021 2:48:18 PM	33.7	18	13.8
3/23/2021 2:49:18 PM	32.2	17.5	13.5
3/23/2021 2:50:18 PM	37.1	19.2	14.1
3/23/2021 2:51:18 PM	32.7	18.9	14.1
3/23/2021 2:52:18 PM	37.6	18.5	13.9
3/23/2021 2:53:18 PM	33.2	19.1	14.1
3/23/2021 2:54:18 PM	37.8	19.4	14
3/23/2021 2:55:18 PM	33	19.2	14.3
3/23/2021 2:56:18 PM	31.8	18.9	14.8
3/23/2021 2:57:18 PM	30.9	19.5	14.5
3/23/2021 2:58:18 PM	32.8	19.5	15
3/23/2021 2:59:18 PM	33.4	20.3	15.1
3/23/2021 3:00:18 PM	36.1	19.7	14.9
3/23/2021 3:01:18 PM	34.9	19.9	15.6
3/23/2021 3:02:18 PM	36.6	19.7	15.3
3/23/2021 3:03:18 PM	34.3	21.8	16.4
3/23/2021 3:04:18 PM	38.8	20.8	15.8
3/23/2021 3:05:18 PM	36.9	19.5	15.4
3/23/2021 3:06:18 PM	34.5	18.8	15.7
3/23/2021 3:07:18 PM	35.3	20.1	15.8
3/23/2021 3:08:18 PM	36.9	20.6	15.9
3/23/2021 3:09:18 PM	36.8	22.5	17
3/23/2021 3:10:18 PM	35.2	22.2	16.3
3/23/2021 3:11:18 PM	42.1	21.4	16.3
3/23/2021 3:12:18 PM	40.5	21.4	16.2
3/23/2021 3:13:18 PM	40	22.4	16.3
3/23/2021 3:14:18 PM	34.9	20.6	15.4
3/23/2021 3:15:18 PM	30.8	18.9	15.5
3/23/2021 3:16:18 PM	32.5	19.8	15.7
3/23/2021 3:17:18 PM	37.4	20.4	15.9
3/23/2021 3:18:18 PM	35.9	20.8	15.9
3/23/2021 3:19:18 PM	37.5	22.8	16.4
3/23/2021 3:20:18 PM	33.9	20.4	16.2
3/23/2021 3:21:18 PM	36.3	21.3	16.3
3/23/2021 3:22:18 PM	42.5	21.9	16.7
3/23/2021 3:23:18 PM	33.2	19.7	15.9
3/23/2021 3:24:18 PM	35.5	20.8	16.2
3/23/2021 3:25:18 PM	37.8	20.7	16.1
3/23/2021 3:26:18 PM	35.3	20.9	16.2
3/23/2021 3:27:18 PM	32.6	21.5	16.7
3/23/2021 3:28:18 PM	35	21	16.1
3/23/2021 3:29:18 PM	36.9	21.1	16.2
3/23/2021 3:30:18 PM	34	19.7	16.2
3/23/2021 3:31:18 PM	35.3	19.1	16.1
3/23/2021 3:32:18 PM	38.7	21.7	16.5
